,orig_index,datetime_obj,piezo_charge_decrease,piezo_charge_decrease_offset,piezo_charge_avg,piezo_temperature,air_humidity_100,air_temperature_100,atm_pressure_main,num_of_resets,chuva,precipitation_prediction
1065,1065,2020-11-14 17:00:00+00:00,132,-9.754448292680735,45305.0,40.0,32.0,35.85,9403.0,2,0.0,0.0
1066,1066,2020-11-14 18:00:00+00:00,143,-4.63318168410234,45167.5,41.0,26.5,37.53,9391.0,2,0.0,0.0
1067,1067,2020-11-14 19:00:00+00:00,142,-5.63318168410234,45025.0,41.0,25.5,36.769999999999996,9379.0,2,0.0,0.0
1068,1068,2020-11-14 20:00:00+00:00,128,-8.109805272361484,44890.0,39.0,26.5,35.959999999999994,9372.0,2,0.0,0.0
1069,1069,2020-11-14 21:00:00+00:00,117,-8.48587573571939,44767.5,37.0,30.0,34.8,9371.0,2,0.0,0.0
1070,1070,2020-11-14 22:00:00+00:00,99,-9.850230730158884,44659.5,33.5,42.0,30.81,9377.0,2,0.0,0.0
1071,1071,2020-11-14 23:00:00+00:00,83,-4.050104188303919,44568.5,28.0,55.0,26.77,9388.0,2,0.0,0.0
1072,1072,2020-11-15 00:00:00+00:00,72,-1.9912154730133267,44491.0,24.0,61.0,24.73,9398.0,2,0.0,0.0
1073,1073,2020-11-15 01:00:00+00:00,71,1.3839726533989705,44419.5,22.5,63.5,24.03,9405.0,2,0.0,0.0
1074,1074,2020-11-15 02:00:00+00:00,67,-1.215897097215091,44350.5,22.0,65.0,23.54,9411.5,2,0.0,0.0
1075,1075,2020-11-15 03:00:00+00:00,64,-2.8439265229781086,44285.0,21.5,69.0,22.6,9416.5,2,0.0,0.0
1076,1076,2020-11-15 04:00:00+00:00,63,-1.1822103804297228,44221.5,20.5,72.5,21.99,9417.0,2,0.0,0.0
1077,1077,2020-11-15 05:00:00+00:00,61,-1.8913660497314453,44159.5,20.0,76.5,21.54,9414.0,2,0.0,0.0
1078,1078,2020-11-15 06:00:00+00:00,66,4.3735165841629495,44096.0,19.5,81.0,20.9,9407.0,2,0.0,0.0
1079,1079,2020-11-15 07:00:00+00:00,90,29.612959667638634,44018.0,19.0,77.5,21.41,9398.0,2,0.0,0.0
1080,1080,2020-11-15 08:00:00+00:00,76,14.37351658416295,43935.0,19.5,74.5,22.17,9400.5,2,0.0,0.0
1081,1081,2020-11-15 09:00:00+00:00,71,8.108633950268555,43861.5,20.0,75.5,22.240000000000002,9412.0,2,0.0,0.0
1082,1082,2020-11-15 10:00:00+00:00,73,7.500450728636594,43789.5,21.0,71.5,23.48,9420.5,2,0.0,0.0
1083,1083,2020-11-15 11:00:00+00:00,82,8.008784526986673,43712.0,24.0,61.0,26.66,9425.5,2,0.0,0.0
1084,1084,2020-11-15 12:00:00+00:00,97,9.94989581169608,43622.5,28.0,52.5,29.45,9428.5,2,0.0,0.0
1085,1085,2020-11-15 13:00:00+00:00,108,5.586212217876309,43520.0,32.0,48.5,31.42,9430.5,2,0.0,0.0
1086,1086,2020-11-15 14:00:00+00:00,126,10.308812449987741,43403.0,35.0,42.5,33.79,9430.0,2,0.0,0.0
1087,1087,2020-11-15 15:00:00+00:00,131,2.9385285752304924,43274.5,37.5,39.0,34.89,9426.0,2,0.0,0.0
1088,1088,2020-11-15 16:00:00+00:00,164,43.51095491863734,43127.0,36.0,48.0,31.630000000000003,9423.0,2,0.0,0.0
1089,1089,2020-11-15 17:00:00+00:00,178,75.58621221787631,42956.0,32.0,56.0,27.79,9421.5,2,0.0,0.16
1090,1090,2020-11-15 18:00:00+00:00,133,38.58002914238577,42800.5,30.0,55.0,26.95,9422.0,2,0.0,0.0
1091,1091,2020-11-15 19:00:00+00:00,94,5.16319374850174,42687.0,28.5,56.0,26.229999999999997,9421.5,2,0.0,0.0
1092,1092,2020-11-15 20:00:00+00:00,86,2.4162192247719645,42597.0,27.0,55.0,26.049999999999997,9413.0,2,0.0,0.0
1093,1093,2020-11-15 21:00:00+00:00,79,0.3586270886055445,42514.5,25.5,54.5,25.81,9408.5,2,0.0,0.0
1094,1094,2020-11-15 22:00:00+00:00,74,-1.5098840441378343,42438.0,24.5,59.0,24.18,9407.5,2,0.0,0.0
1095,1095,2020-11-15 23:00:00+00:00,65,-3.215897097215091,42368.5,22.0,65.5,22.43,9408.0,2,0.0,0.0
1096,1096,2020-11-16 00:00:00+00:00,61,-0.6264834158370505,42305.5,19.5,71.0,21.29,9411.5,2,0.0,0.0
1097,1097,2020-11-16 01:00:00+00:00,59,-0.17252515442282146,42245.5,18.5,75.5,20.16,9413.0,2,0.0,0.0
1098,1098,2020-11-16 02:00:00+00:00,54,-2.816283180146584,42189.0,17.5,82.0,18.740000000000002,9413.0,2,0.0,0.0
1099,1099,2020-11-16 03:00:00+00:00,53,-1.5538664436281096,42135.5,16.5,86.5,18.35,9413.0,2,0.0,0.0
1100,1100,2020-11-16 04:00:00+00:00,53,-1.5538664436281096,42082.5,16.5,88.5,18.28,9414.0,2,0.0,0.0
1101,1101,2020-11-16 05:00:00+00:00,53,-1.5538664436281096,42029.5,16.5,90.0,18.21,9413.0,2,0.0,0.0
1102,1102,2020-11-16 06:00:00+00:00,54,-0.5538664436281096,41976.0,16.5,91.0,18.189999999999998,9412.0,2,0.0,0.0
1103,1103,2020-11-16 07:00:00+00:00,54,-1.6735837218431087,41922.0,17.0,91.0,18.3,9412.0,2,0.0,0.0
1104,1104,2020-11-16 08:00:00+00:00,55,-0.6735837218431087,41867.5,17.0,89.5,18.98,9413.0,2,0.0,0.0
1105,1105,2020-11-16 09:00:00+00:00,54,-2.816283180146584,41813.0,17.5,89.0,19.11,9415.0,2,0.0,0.0
1106,1106,2020-11-16 10:00:00+00:00,59,-0.17252515442282146,41756.5,18.5,85.0,20.29,9421.0,2,0.0,0.0
1107,1107,2020-11-16 11:00:00+00:00,71,5.500450728636594,41691.5,21.0,73.5,22.73,9426.5,2,0.0,0.0
1108,1108,2020-11-16 12:00:00+00:00,88,10.940276735435958,41612.0,25.0,58.0,26.41,9427.5,2,0.0,0.0
1109,1109,2020-11-16 13:00:00+00:00,107,10.642060678004427,41514.5,30.5,44.5,30.58,9427.0,2,0.0,0.0
1110,1110,2020-11-16 14:00:00+00:00,126,7.934252586832798,41398.0,35.5,37.0,33.12,9422.5,2,0.0,0.0
1111,1111,2020-11-16 15:00:00+00:00,129,-1.6899311761258105,41270.5,38.0,34.0,35.06,9417.5,2,0.0,0.0
1112,1112,2020-11-16 16:00:00+00:00,133,-5.903456953409943,41139.5,39.5,33.5,36.0,9410.0,2,0.0,0.0
1113,1113,2020-11-16 17:00:00+00:00,129,-9.903456953409943,41008.5,39.5,34.5,35.519999999999996,9400.0,2,0.0,0.0
1114,1114,2020-11-16 18:00:00+00:00,123,-7.6899311761258105,40882.5,38.0,37.0,34.33,9391.5,2,0.0,0.0
1115,1115,2020-11-16 19:00:00+00:00,127,1.5141242642806105,40757.5,37.0,39.0,33.65,9382.5,2,0.0,0.0
1116,1116,2020-11-16 20:00:00+00:00,110,-8.065747413167202,40639.0,35.5,40.0,33.230000000000004,9373.5,2,0.0,0.0
1117,1117,2020-11-16 21:00:00+00:00,104,-4.850230730158884,40532.0,33.5,43.5,31.55,9370.5,2,0.0,0.0
1118,1118,2020-11-16 22:00:00+00:00,92,-6.335684559604346,40434.0,31.0,51.0,29.009999999999998,9375.5,2,0.0,0.0
1119,1119,2020-11-16 23:00:00+00:00,82,-1.5837807752280355,40347.0,27.0,59.0,26.79,9384.5,2,0.0,0.0
1120,1120,2020-11-17 00:00:00+00:00,74,-1.5098840441378343,40269.0,24.5,66.0,25.33,9390.5,2,0.0,0.0
1121,1121,2020-11-17 01:00:00+00:00,74,1.4969093585979039,40195.0,23.5,71.0,24.16,9392.0,2,0.0,0.0
1122,1122,2020-11-17 02:00:00+00:00,67,-2.6160273466010295,40124.5,22.5,74.0,23.23,9394.5,2,0.0,0.0
1123,1123,2020-11-17 03:00:00+00:00,67,-1.215897097215091,40057.5,22.0,75.0,22.82,9394.5,2,0.0,0.0
1124,1124,2020-11-17 04:00:00+00:00,65,-1.8439265229781086,39991.5,21.5,76.5,22.189999999999998,9393.0,2,0.0,0.0
1125,1125,2020-11-17 05:00:00+00:00,61,-1.8913660497314453,39928.5,20.0,80.5,20.98,9390.0,2,0.0,0.0
1126,1126,2020-11-17 06:00:00+00:00,58,-2.387040332361366,39869.0,19.0,82.5,20.11,9387.0,2,0.0,0.0
1127,1127,2020-11-17 07:00:00+00:00,56,-3.1725251544228215,39812.0,18.5,85.0,19.22,9389.5,2,0.0,0.0
1128,1128,2020-11-17 08:00:00+00:00,54,-2.816283180146584,39757.0,17.5,87.5,18.42,9393.5,2,0.0,0.0
1129,1129,2020-11-17 09:00:00+00:00,52,-3.6735837218431087,39704.0,17.0,87.5,18.45,9397.0,2,0.0,0.0
1130,1130,2020-11-17 10:00:00+00:00,60,2.0175634725649303,39648.0,18.0,78.0,21.240000000000002,9401.0,2,0.0,0.0
1131,1131,2020-11-17 11:00:00+00:00,79,9.38397265339897,39578.5,22.5,61.5,25.46,9402.5,2,0.0,0.0
1132,1132,2020-11-17 12:00:00+00:00,100,11.16319374850174,39489.0,28.5,48.0,29.07,9404.0,2,0.0,0.0
1133,1133,2020-11-17 13:00:00+00:00,120,8.915619941265277,39379.0,34.0,39.5,31.799999999999997,9403.5,2,0.0,0.0
1134,1134,2020-11-17 14:00:00+00:00,142,8.627659976137437,39248.0,38.5,35.0,33.44,9399.0,2,0.0,0.0
1135,1135,2020-11-17 15:00:00+00:00,139,-8.63318168410234,39107.5,41.0,32.5,34.47,9394.0,2,0.0,0.0
1136,1136,2020-11-17 16:00:00+00:00,145,-11.911547143723453,38965.5,42.5,30.0,35.3,9386.0,2,0.0,0.0
1137,1137,2020-11-17 17:00:00+00:00,134,-16.663350490567268,38826.0,41.5,26.5,36.85,9376.5,2,0.0,0.0
1138,1138,2020-11-17 18:00:00+00:00,142,-5.63318168410234,38688.0,41.0,25.5,37.24,9366.5,2,0.0,0.0
1139,1139,2020-11-17 19:00:00+00:00,140,-4.6639561857860485,38547.0,40.5,28.0,35.95,9359.0,2,0.0,0.0
1140,1140,2020-11-17 20:00:00+00:00,123,-7.6899311761258105,38415.5,38.0,30.0,34.41,9355.5,2,0.0,0.0
1141,1141,2020-11-17 21:00:00+00:00,109,-9.065747413167202,38299.5,35.5,32.0,32.62,9354.5,2,0.0,0.0
1142,1142,2020-11-17 22:00:00+00:00,97,-7.515829217180979,38196.5,32.5,38.0,30.18,9357.5,2,0.0,0.0
1143,1143,2020-11-17 23:00:00+00:00,86,-4.660180347338525,38105.0,29.0,46.5,27.29,9365.5,2,0.0,0.0
1144,1144,2020-11-18 00:00:00+00:00,77,-3.255485893146613,38023.5,26.0,48.0,25.91,9375.5,2,0.0,0.0
1145,1145,2020-11-18 01:00:00+00:00,77,3.0087845269866733,37946.5,24.0,46.0,25.27,9382.5,2,0.0,0.0
1146,1146,2020-11-18 02:00:00+00:00,70,-1.0448952480397793,37873.0,23.0,48.0,24.18,9385.5,2,0.0,0.0
1147,1147,2020-11-18 03:00:00+00:00,69,-0.6160273466010295,37803.5,22.5,50.5,23.21,9385.5,2,0.0,0.0
1148,1148,2020-11-18 04:00:00+00:00,68,-0.2158970972150911,37735.0,22.0,53.0,22.53,9390.0,2,0.0,0.0
1149,1149,2020-11-18 05:00:00+00:00,64,-2.8439265229781086,37669.0,21.5,55.0,22.36,9386.5,2,0.0,0.0
1150,1150,2020-11-18 06:00:00+00:00,68,2.5004507286365936,37603.0,21.0,57.0,22.310000000000002,9374.0,2,0.2,0.0
1151,1151,2020-11-18 07:00:00+00:00,62,-2.182210380429723,37538.0,20.5,67.0,21.78,9372.5,2,2.8,0.0
1152,1152,2020-11-18 08:00:00+00:00,61,-1.8913660497314453,37476.5,20.0,80.5,21.03,9378.5,2,16.8,0.0
1153,1153,2020-11-18 09:00:00+00:00,81,19.37351658416295,37405.5,19.5,86.5,20.5,9382.0,2,3.6,0.0
1154,1154,2020-11-18 10:00:00+00:00,203,143.82747484557717,37263.5,18.5,91.0,19.75,9388.5,2,4.2,1.98
1155,1155,2020-11-18 11:00:00+00:00,554,496.0175634725649,36885.0,18.0,95.0,19.02,9403.0,2,3.4,11.37
1156,1156,2020-11-18 12:00:00+00:00,233,175.01756347256492,36491.5,18.0,96.0,18.92,9411.0,2,2.0,2.81
1157,1157,2020-11-18 13:00:00+00:00,206,146.82747484557717,36272.0,18.5,95.5,19.189999999999998,9416.5,2,0.0,2.06
1158,1158,2020-11-18 14:00:00+00:00,180,119.61295966763863,36079.0,19.0,93.5,19.5,9416.5,2,0.8,1.34
1159,1159,2020-11-18 15:00:00+00:00,138,76.37351658416296,35920.0,19.5,92.0,20.1,9407.0,2,6.8,0.19
1160,1160,2020-11-18 16:00:00+00:00,65,0.8177896195702772,35818.5,20.5,91.5,20.509999999999998,9396.0,2,0.2,0.0
1161,1161,2020-11-18 17:00:00+00:00,108,43.81778961957028,35732.0,20.5,91.0,20.36,9387.0,2,6.2,0.0
1162,1162,2020-11-18 18:00:00+00:00,342,280.3735165841629,35507.0,19.5,92.5,19.86,9387.5,2,2.2,5.62
1163,1163,2020-11-18 19:00:00+00:00,60,-0.3870403323613658,35306.0,19.0,94.0,19.38,9386.5,2,0.0,0.0
1164,1164,2020-11-18 20:00:00+00:00,361,301.82747484557717,35095.5,18.5,94.5,18.6,9388.0,2,0.2,6.19
1165,1165,2020-11-18 21:00:00+00:00,152,95.18371681985342,34839.0,17.5,94.5,17.810000000000002,9391.5,2,0.0,0.69
1166,1166,2020-11-18 22:00:00+00:00,54,-1.6735837218431087,34736.0,17.0,95.0,17.57,9390.5,2,0.0,0.0
1167,1167,2020-11-18 23:00:00+00:00,57,2.4461335563718904,34680.5,16.5,96.0,17.34,9385.5,2,0.0,0.0
1168,1168,2020-11-19 00:00:00+00:00,51,-2.456669123700671,34626.5,16.0,96.0,17.009999999999998,9394.0,2,0.0,0.0
1169,1169,2020-11-19 01:00:00+00:00,52,-1.4566691237006708,34575.0,16.0,96.0,17.02,9410.0,2,0.0,0.0
1170,1170,2020-11-19 02:00:00+00:00,52,-1.4566691237006708,34523.0,16.0,95.5,17.009999999999998,9413.5,2,0.0,0.0
1171,1171,2020-11-19 03:00:00+00:00,50,-2.381538836548991,34472.0,15.5,96.0,16.37,9413.0,2,0.0,0.0
1172,1172,2020-11-19 04:00:00+00:00,47,-3.295713021920349,34423.5,14.5,97.5,15.64,9412.0,2,0.0,0.0
1173,1173,2020-11-19 05:00:00+00:00,47,-2.284156460874115,34376.5,14.0,96.5,15.809999999999999,9412.0,2,0.0,0.0
1174,1174,2020-11-19 06:00:00+00:00,49,-1.2957130219203492,34328.5,14.5,95.5,16.14,9410.5,2,0.2,0.0
1175,1175,2020-11-19 07:00:00+00:00,49,-1.2957130219203492,34279.5,14.5,96.5,15.78,9408.5,2,0.0,0.0
1176,1176,2020-11-19 08:00:00+00:00,46,-3.284156460874115,34232.0,14.0,97.0,15.530000000000001,9408.0,2,0.0,0.0
1177,1177,2020-11-19 09:00:00+00:00,45,-4.284156460874115,34186.5,14.0,96.0,15.54,9411.5,2,0.0,0.0
1178,1178,2020-11-19 10:00:00+00:00,51,0.7042869780796508,34138.5,14.5,88.0,17.65,9415.5,2,0.0,0.0
1179,1179,2020-11-19 11:00:00+00:00,61,5.326416278156891,34082.5,17.0,77.5,21.08,9420.0,2,0.0,0.0
1180,1180,2020-11-19 12:00:00+00:00,73,6.1560734770218914,34015.5,21.5,71.0,22.38,9426.5,2,0.0,0.0
1181,1181,2020-11-19 13:00:00+00:00,86,7.3586270886055445,33936.0,25.5,63.5,23.81,9430.0,2,0.0,0.0
1182,1182,2020-11-19 14:00:00+00:00,103,10.479020831263654,33841.5,29.5,55.5,25.61,9429.0,2,0.0,0.0
1183,1183,2020-11-19 15:00:00+00:00,112,5.338984979309245,33734.0,33.0,49.0,26.880000000000003,9426.5,2,0.0,0.0
1184,1184,2020-11-19 16:00:00+00:00,104,-4.850230730158884,33626.0,33.5,48.0,27.1,9423.0,2,0.0,0.0
1185,1185,2020-11-19 17:00:00+00:00,109,0.14976926984111572,33519.5,33.5,47.5,26.91,9418.0,2,0.0,0.0
1186,1186,2020-11-19 18:00:00+00:00,101,-5.661015020690755,33414.5,33.0,43.5,28.369999999999997,9412.0,2,0.0,0.0
1187,1187,2020-11-19 19:00:00+00:00,109,4.484170782819021,33309.5,32.5,40.5,28.41,9407.0,2,0.0,0.0
1188,1188,2020-11-19 20:00:00+00:00,86,-8.419970857614231,33212.0,30.0,41.0,26.82,9405.5,2,0.0,0.0
1189,1189,2020-11-19 21:00:00+00:00,83,-0.5837807752280355,33127.5,27.0,46.0,25.55,9407.0,2,0.0,0.0
1191,1191,2020-11-19 23:00:00+00:00,65,0.8177896195702772,65500.5,20.5,67.0,20.7,9416.5,3,0.0,0.0
1192,1192,2020-11-20 00:00:00+00:00,55,-2.9824365274350697,65440.5,18.0,69.5,19.66,9422.5,3,0.0,0.0
1193,1193,2020-11-20 01:00:00+00:00,53,-1.5538664436281096,65386.5,16.5,74.0,18.62,9429.5,3,0.0,0.0
1194,1194,2020-11-20 02:00:00+00:00,51,-1.381538836548991,65334.5,15.5,80.0,17.4,9432.5,3,0.0,0.0
1195,1195,2020-11-20 03:00:00+00:00,49,-1.2957130219203492,65284.5,14.5,85.0,16.27,9431.0,3,0.0,0.0
1196,1196,2020-11-20 04:00:00+00:00,46,-3.284156460874115,65237.0,14.0,86.5,15.7,9429.5,3,0.0,0.0
1197,1197,2020-11-20 05:00:00+00:00,47,-2.284156460874115,65190.5,14.0,81.5,16.619999999999997,9428.5,3,0.0,0.0
1198,1198,2020-11-20 06:00:00+00:00,49,-1.2957130219203492,65142.5,14.5,79.0,17.22,9428.5,3,0.0,0.0
1199,1199,2020-11-20 07:00:00+00:00,48,-2.295713021920349,65094.0,14.5,81.0,16.72,9430.5,3,0.0,0.0
1200,1200,2020-11-20 08:00:00+00:00,47,-2.284156460874115,65046.5,14.0,84.0,15.959999999999999,9435.5,3,0.0,0.0
1201,1201,2020-11-20 09:00:00+00:00,42,-7.284156460874115,65002.0,14.0,86.0,15.6,9441.0,3,0.0,0.0
1202,1202,2020-11-20 10:00:00+00:00,49,-1.2957130219203492,64956.5,14.5,80.5,17.32,9448.0,3,0.0,0.0
1203,1203,2020-11-20 11:00:00+00:00,63,6.183716819853416,64900.5,17.5,69.0,20.15,9456.0,3,0.0,0.0
1204,1204,2020-11-20 12:00:00+00:00,76,7.784102902784909,64831.0,22.0,59.0,22.0,9459.5,3,0.0,0.0
1205,1205,2020-11-20 13:00:00+00:00,91,10.744514106853387,64747.5,26.0,51.5,24.189999999999998,9459.0,3,0.0,0.0
1206,1206,2020-11-20 14:00:00+00:00,107,10.642060678004427,64648.5,30.5,45.5,26.73,9456.0,3,0.0,0.0
1207,1207,2020-11-20 15:00:00+00:00,123,7.308812449987741,64533.5,35.0,39.0,29.46,9450.0,3,0.0,0.0
1208,1208,2020-11-20 16:00:00+00:00,132,1.3100688238741895,64406.0,38.0,31.0,31.72,9442.5,3,0.0,0.0
1209,1209,2020-11-20 17:00:00+00:00,126,-7.372340023862563,64277.0,38.5,29.5,30.53,9436.5,3,0.0,0.0
1210,1210,2020-11-20 18:00:00+00:00,124,-4.061471424769508,64152.0,37.5,30.5,29.82,9429.0,3,0.0,0.0
1211,1211,2020-11-20 19:00:00+00:00,124,-1.4858757357193895,64028.0,37.0,29.5,30.75,9420.5,3,0.0,0.0
1212,1212,2020-11-20 20:00:00+00:00,104,-9.364385268266275,63914.0,34.5,33.0,28.82,9415.5,3,0.0,0.0
1213,1213,2020-11-20 21:00:00+00:00,84,-8.520979168736346,63820.0,29.5,34.5,27.8,9415.0,3,0.0,0.0
1214,1214,2020-11-20 22:00:00+00:00,90,8.09727148072433,63733.0,26.5,39.0,26.35,9418.0,3,0.0,0.0
1215,1215,2020-11-20 23:00:00+00:00,91,18.496909358597904,63642.5,23.5,49.0,22.92,9421.5,3,0.0,0.0
1216,1216,2020-11-21 00:00:00+00:00,59,-2.6264834158370505,63567.5,19.5,54.5,21.13,9425.0,3,0.0,0.0
1217,1217,2020-11-21 01:00:00+00:00,57,-0.9824365274350697,63509.5,18.0,57.0,20.23,9429.5,3,0.0,0.0
1218,1218,2020-11-21 02:00:00+00:00,55,-1.8162831801465842,63453.5,17.5,65.5,18.84,9431.5,3,0.0,0.0
1219,1219,2020-11-21 03:00:00+00:00,52,-1.4566691237006708,63400.0,16.0,75.5,17.119999999999997,9428.5,3,0.0,0.0
1220,1220,2020-11-21 04:00:00+00:00,48,-2.295713021920349,63350.0,14.5,81.0,15.8,9424.5,3,0.0,0.0
1221,1221,2020-11-21 05:00:00+00:00,47,-2.284156460874115,63302.5,14.0,82.0,15.46,9421.5,3,0.0,0.0
1222,1222,2020-11-21 06:00:00+00:00,46,-2.2929445100285974,63256.0,13.5,77.0,16.27,9421.5,3,0.0,0.0
1223,1223,2020-11-21 07:00:00+00:00,48,-0.29294451002859745,63209.0,13.5,75.0,16.7,9423.5,3,0.0,0.0
1224,1224,2020-11-21 08:00:00+00:00,46,-3.284156460874115,63162.0,14.0,77.5,16.67,9427.5,3,0.0,0.0
1225,1225,2020-11-21 09:00:00+00:00,45,-4.284156460874115,63116.5,14.0,78.5,16.92,9435.0,3,0.0,0.0
1226,1226,2020-11-21 10:00:00+00:00,53,0.6184611634510091,63067.5,15.5,72.0,18.93,9444.0,3,0.0,0.0
1227,1227,2020-11-21 11:00:00+00:00,67,5.3735165841629495,63007.5,19.5,62.0,22.060000000000002,9453.0,3,0.0,0.0
1228,1228,2020-11-21 12:00:00+00:00,80,6.008784526986673,62934.0,24.0,55.5,24.0,9457.5,3,0.0,0.0
1229,1229,2020-11-21 13:00:00+00:00,92,6.700663396858971,62848.0,27.5,49.0,25.84,9458.5,3,0.0,0.0
1230,1230,2020-11-21 14:00:00+00:00,109,8.645977011894615,62747.5,31.5,42.5,28.18,9457.0,3,0.0,0.0
1231,1231,2020-11-21 15:00:00+00:00,118,2.308812449987741,62634.0,35.0,41.0,28.33,9451.5,3,0.0,0.0
1232,1232,2020-11-21 16:00:00+00:00,107,-6.364385268266275,62521.5,34.5,37.5,28.96,9443.5,3,0.0,0.0
1233,1233,2020-11-21 17:00:00+00:00,107,0.3389849793092452,62414.5,33.0,31.0,31.39,9436.0,3,0.0,0.0
1234,1234,2020-11-21 18:00:00+00:00,123,7.308812449987741,62299.5,35.0,29.5,31.41,9428.0,3,0.0,0.0
1235,1235,2020-11-21 19:00:00+00:00,120,-5.4858757357193895,62178.0,37.0,25.5,31.72,9420.5,3,0.0,0.0
1236,1236,2020-11-21 20:00:00+00:00,119,-3.9620808973050003,62058.5,36.5,22.0,32.26,9417.0,3,0.0,0.0
1237,1237,2020-11-21 21:00:00+00:00,104,-7.084380058734723,61947.0,34.0,25.5,30.67,9418.5,3,0.0,0.0
1238,1238,2020-11-21 22:00:00+00:00,92,-0.5209791687363463,61849.0,29.5,35.0,26.88,9423.5,3,0.0,0.0
1239,1239,2020-11-21 23:00:00+00:00,81,5.490115955862166,61762.5,24.5,45.0,23.11,9430.0,3,0.0,0.0
1240,1240,2020-11-22 00:00:00+00:00,62,-3.4995492713634064,61691.0,21.0,47.5,22.310000000000002,9437.5,3,0.0,0.0
1241,1241,2020-11-22 01:00:00+00:00,62,0.3735165841629495,61629.0,19.5,48.5,22.09,9443.5,3,0.0,0.0
1242,1242,2020-11-22 02:00:00+00:00,57,-2.1725251544228215,61569.5,18.5,56.0,20.659999999999997,9447.5,3,0.0,0.0
1243,1243,2020-11-22 03:00:00+00:00,54,-2.816283180146584,61514.0,17.5,66.5,18.74,9448.0,3,0.0,0.0
1244,1244,2020-11-22 04:00:00+00:00,50,-3.456669123700671,61462.0,16.0,76.5,16.919999999999998,9444.5,3,0.0,0.0
1245,1245,2020-11-22 05:00:00+00:00,48,-2.295713021920349,61413.0,14.5,78.5,16.38,9440.5,3,0.0,0.0
1246,1246,2020-11-22 06:00:00+00:00,48,-1.2841564608741152,61365.0,14.0,77.5,16.38,9439.0,3,0.0,0.0
1247,1247,2020-11-22 07:00:00+00:00,48,-2.295713021920349,61317.0,14.5,74.5,17.23,9441.5,3,0.0,0.0
1248,1248,2020-11-22 08:00:00+00:00,52,-0.3815388365489909,61267.0,15.5,71.0,18.119999999999997,9448.0,3,0.0,0.0
1249,1249,2020-11-22 09:00:00+00:00,47,-5.381538836548991,61217.5,15.5,76.0,17.04,9456.5,3,0.0,0.0
1250,1250,2020-11-22 10:00:00+00:00,53,0.6184611634510091,61167.5,15.5,72.5,18.79,9464.5,3,0.0,0.0
1251,1251,2020-11-22 11:00:00+00:00,69,8.612959667638634,61106.5,19.0,62.0,22.7,9470.5,3,0.0,0.0
1252,1252,2020-11-22 12:00:00+00:00,85,9.490115955862166,61029.5,24.5,53.5,25.22,9474.0,3,0.0,0.0
1253,1253,2020-11-22 13:00:00+00:00,100,9.339819652661475,60937.0,29.0,46.0,27.53,9475.0,3,0.0,0.0
1254,1254,2020-11-22 14:00:00+00:00,112,5.338984979309245,60831.0,33.0,40.5,29.75,9474.0,3,0.0,0.0
1255,1255,2020-11-22 15:00:00+00:00,122,1.5109549186373386,60714.0,36.0,35.0,31.450000000000003,9470.0,3,0.0,0.0
1256,1256,2020-11-22 16:00:00+00:00,134,0.6276599761374371,60586.0,38.5,28.5,33.64,9464.0,3,0.0,0.0
1257,1257,2020-11-22 17:00:00+00:00,137,-7.6639561857860485,60450.5,40.5,24.5,35.18,9456.5,3,0.0,0.0
1258,1258,2020-11-22 18:00:00+00:00,125,-13.903456953409943,60319.5,39.5,26.0,33.42,9449.0,3,0.0,0.0
1259,1259,2020-11-22 19:00:00+00:00,106,-12.065747413167202,60204.0,35.5,29.5,31.2,9444.5,3,0.0,0.0
1260,1260,2020-11-22 20:00:00+00:00,102,-0.4137877821236913,60100.0,32.0,29.5,31.54,9441.5,3,0.0,0.0
1261,1261,2020-11-22 21:00:00+00:00,107,4.586212217876309,59995.5,32.0,28.0,32.41,9440.5,3,0.0,0.0
1262,1262,2020-11-22 22:00:00+00:00,95,-3.3356845596043456,59894.5,31.0,34.5,29.83,9442.5,3,0.0,0.0
1263,1263,2020-11-22 23:00:00+00:00,81,-0.9027285192756693,59806.5,26.5,48.0,25.24,9447.0,3,0.0,0.0
1264,1264,2020-11-23 00:00:00+00:00,65,-4.6160273466010295,59733.5,22.5,56.5,22.799999999999997,9453.0,3,0.0,0.0
1265,1265,2020-11-23 01:00:00+00:00,60,-2.8913660497314453,59671.0,20.0,60.5,21.42,9458.5,3,0.0,0.0
1266,1266,2020-11-23 02:00:00+00:00,58,-1.1725251544228215,59612.0,18.5,66.0,20.009999999999998,9461.0,3,0.0,0.0
1267,1267,2020-11-23 03:00:00+00:00,55,-1.8162831801465842,59555.5,17.5,69.5,19.09,9459.0,3,0.0,0.0
1268,1268,2020-11-23 04:00:00+00:00,54,-1.6735837218431087,59501.0,17.0,70.5,18.72,9455.5,3,0.0,0.0
1269,1269,2020-11-23 05:00:00+00:00,51,-3.5538664436281096,59448.5,16.5,68.5,18.93,9454.0,3,0.0,0.0
1270,1270,2020-11-23 06:00:00+00:00,54,-0.5538664436281096,59396.0,16.5,66.0,19.369999999999997,9453.0,3,0.0,0.0
1271,1271,2020-11-23 07:00:00+00:00,54,-1.6735837218431087,59342.0,17.0,67.0,19.22,9454.5,3,0.0,0.0
1272,1272,2020-11-23 08:00:00+00:00,52,-2.5538664436281096,59289.0,16.5,68.0,18.55,9459.5,3,0.0,0.0
1273,1273,2020-11-23 09:00:00+00:00,49,-4.456669123700671,59238.5,16.0,70.0,18.17,9465.5,3,0.0,0.0
